LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-07,Jul-2020,PC,Percentage,0,Units,null,null,0.145985401459841,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,null,null,0.146198830409364,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-09,Sep-2020,PC,Percentage,0,Units,null,null,0.513950073421445,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-10,Oct-2020,PC,Percentage,0,Units,null,null,0.65885797950221,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-11,Nov-2020,PC,Percentage,0,Units,null,null,0.953079178885618,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,null,null,0.73313782991202,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-01,Jan-2021,PC,Percentage,0,Units,null,null,1.02339181286549,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-02,Feb-2021,PC,Percentage,0,Units,null,null,1.09170305676855,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-03,Mar-2021,PC,Percentage,0,Units,null,null,2.19619326500731,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-04,Apr-2021,PC,Percentage,0,Units,null,null,3.38983050847458,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-05,May-2021,PC,Percentage,0,Units,null,null,3.60029390154298,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-06,Jun-2021,PC,Percentage,0,Units,null,null,3.06122448979593,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-07,Jul-2021,PC,Percentage,0,Units,null,null,3.71720116618076,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-08,Aug-2021,PC,Percentage,0,Units,null,null,4.0875912408759,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-09,Sep-2021,PC,Percentage,0,Units,null,null,4.3827611395179,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-10,Oct-2021,PC,Percentage,0,Units,null,null,4.65454545454545,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-11,Nov-2021,PC,Percentage,0,Units,null,null,4.72040668119099,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2021-12,Dec-2021,PC,Percentage,0,Units,null,null,4.80349344978166,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-01,Jan-2022,PC,Percentage,0,Units,null,null,5.13748191027498,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-02,Feb-2022,PC,Percentage,0,Units,null,null,5.6875449964003,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-03,Mar-2022,PC,Percentage,0,Units,null,null,6.66189111747853,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-04,Apr-2022,PC,Percentage,0,Units,null,null,6.77120456165361,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-05,May-2022,PC,Percentage,0,Units,null,null,7.73049645390073,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-06,Jun-2022,PC,Percentage,0,Units,null,null,8.13295615275813,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-07,Jul-2022,PC,Percentage,0,Units,null,null,7.58959943780744,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-08,Aug-2022,PC,Percentage,0,Units,null,null,7.01262272089762,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-09,Sep-2022,PC,Percentage,0,Units,null,null,6.85794261721483,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-10,Oct-2022,PC,Percentage,0,Units,null,null,6.87977762334957,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-11,Nov-2022,PC,Percentage,0,Units,null,null,6.79611650485439,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-12,Dec-2022,PC,Percentage,0,Units,null,null,6.31944444444444,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-01,Jan-2023,PC,Percentage,0,Units,null,null,5.91878871300756,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-02,Feb-2023,PC,Percentage,0,Units,null,null,5.24523160762941,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-03,Mar-2023,PC,Percentage,0,Units,null,null,4.2981867024849,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-04,Apr-2023,PC,Percentage,0,Units,null,null,4.40587449933242,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-05,May-2023,PC,Percentage,0,Units,null,null,3.35747202106648,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-06,Jun-2023,PC,Percentage,0,Units,null,null,2.81229561805099,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-07,Jul-2023,PC,Percentage,0,Units,null,null,3.26583932070542,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-08,Aug-2023,PC,Percentage,0,Units,null,null,3.99737876802097,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-09,Sep-2023,PC,Percentage,0,Units,null,null,3.79829731499672,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-10,Oct-2023,PC,Percentage,0,Units,null,null,3.12093628088424,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-11,Nov-2023,PC,Percentage,0,Units,null,null,3.11688311688311,null,null,null
CAN,Canada,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-12,Dec-2023,PC,Percentage,0,Units,null,null,3.39647289353365,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-01,Jan-1995,PC,Percentage,0,Units,null,null,8.97832817337462,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-02,Feb-1995,PC,Percentage,0,Units,null,null,9.60275258054427,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-03,Mar-1995,PC,Percentage,0,Units,null,null,9.37792642140469,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-04,Apr-1995,PC,Percentage,0,Units,null,null,9.99689123773151,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-05,May-1995,PC,Percentage,0,Units,null,null,9.97390419744351,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-06,Jun-1995,PC,Percentage,0,Units,null,null,9.90605199912607,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-07,Jul-1995,PC,Percentage,0,Units,null,null,9.57567308530105,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-08,Aug-1995,PC,Percentage,0,Units,null,null,8.81245944192086,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-09,Sep-1995,PC,Percentage,0,Units,null,null,8.24293157939696,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-10,Oct-1995,PC,Percentage,0,Units,null,null,8.002030113348,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-11,Nov-1995,PC,Percentage,0,Units,null,null,7.97381232163843,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-12,Dec-1995,PC,Percentage,0,Units,null,null,7.64933928050358,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-01,Jan-1996,PC,Percentage,0,Units,null,null,8.89328063241107,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-02,Feb-1996,PC,Percentage,0,Units,null,null,8.41487279843445,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-03,Mar-1996,PC,Percentage,0,Units,null,null,9.00195694716244,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-04,Apr-1996,PC,Percentage,0,Units,null,null,8.52713178294574,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-05,May-1996,PC,Percentage,0,Units,null,null,8.4942084942085,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-06,Jun-1996,PC,Percentage,0,Units,null,null,8.20610687022902,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-07,Jul-1996,PC,Percentage,0,Units,null,null,9.35114503816793,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-08,Aug-1996,PC,Percentage,0,Units,null,null,9.54198473282441,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-09,Sep-1996,PC,Percentage,0,Units,null,null,8.90151515151516,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-10,Oct-1996,PC,Percentage,0,Units,null,null,8.64661654135337,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-11,Nov-1996,PC,Percentage,0,Units,null,null,8.39552238805971,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-12,Dec-1996,PC,Percentage,0,Units,null,null,8.73605947955389,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-01,Jan-1997,PC,Percentage,0,Units,null,null,7.4410163339383,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-02,Feb-1997,PC,Percentage,0,Units,null,null,7.22021660649818,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-03,Mar-1997,PC,Percentage,0,Units,null,null,6.82226211849191,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-04,Apr-1997,PC,Percentage,0,Units,null,null,6.9642857142857,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-05,May-1997,PC,Percentage,0,Units,null,null,6.76156583629892,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-06,Jun-1997,PC,Percentage,0,Units,null,null,6.87830687830686,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-07,Jul-1997,PC,Percentage,0,Units,null,null,9.42408376963352,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-08,Aug-1997,PC,Percentage,0,Units,null,null,9.93031358885018,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-09,Sep-1997,PC,Percentage,0,Units,null,null,10.4347826086956,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-10,Oct-1997,PC,Percentage,0,Units,null,null,10.5536332179931,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-11,Nov-1997,PC,Percentage,0,Units,null,null,10.3270223752151,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-12,Dec-1997,PC,Percentage,0,Units,null,null,10.0854700854701,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-01,Jan-1998,PC,Percentage,0,Units,null,null,13.0067567567567,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-02,Feb-1998,PC,Percentage,0,Units,null,null,13.2996632996633,null,null,null
CZE,Czechia,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-03,Mar-1998,PC,Percentage,0,Units,null,null,13.4453781512605,null,null,null
